timestep,location,flow,occupy,speed
1,0,36,1,1
1,1,54,1,1
1,2,36,1,1
1,3,18,1,1
1,4,12,1,1
1,5,24,1,1
1,6,0,1,1
1,7,38,1,1
1,8,8,1,1
1,9,0,1,1
1,10,2,1,1
1,11,28,1,1
1,12,0,1,1
1,13,0,1,1
1,14,0,1,1
1,15,0,1,1
1,16,2,1,1
1,17,32,1,1
1,18,57,1,1
1,19,17,1,1
1,20,15,1,1
1,21,19,1,1
1,22,3,1,1
1,23,5,1,1
1,24,1,1,1
1,25,6,1,1
1,26,5,1,1
1,27,0,1,1
1,28,10,1,1
1,29,3,1,1
1,30,8,1,1
1,31,2,1,1
1,32,8,1,1
1,33,3,1,1
2,0,36,1,1
2,1,37,1,1
2,2,27,1,1
2,3,6,1,1
2,4,11,1,1
2,5,43,1,1
2,6,0,1,1
2,7,47,1,1
2,8,5,1,1
2,9,0,1,1
2,10,7,1,1
2,11,28,1,1
2,12,0,1,1
2,13,0,1,1
2,14,0,1,1
2,15,0,1,1
2,16,0,1,1
2,17,36,1,1
2,18,52,1,1
2,19,10,1,1
2,20,6,1,1
2,21,25,1,1
2,22,4,1,1
2,23,6,1,1
2,24,3,1,1
2,25,4,1,1
2,26,10,1,1
2,27,0,1,1
2,28,8,1,1
2,29,4,1,1
2,30,3,1,1
2,31,4,1,1
2,32,8,1,1
2,33,1,1,1
3,0,36,1,1
3,1,24,1,1
3,2,24,1,1
3,3,6,1,1
3,4,5,1,1
3,5,25,1,1
3,6,0,1,1
3,7,37,1,1
3,8,7,1,1
3,9,0,1,1
3,10,2,1,1
3,11,24,1,1
3,12,0,1,1
3,13,0,1,1
3,14,0,1,1
3,15,0,1,1
3,16,1,1,1
3,17,36,1,1
3,18,39,1,1
3,19,10,1,1
3,20,7,1,1
3,21,18,1,1
3,22,2,1,1
3,23,10,1,1
3,24,0,1,1
3,25,3,1,1
3,26,4,1,1
3,27,0,1,1
3,28,9,1,1
3,29,3,1,1
3,30,6,1,1
3,31,3,1,1
3,32,9,1,1
3,33,3,1,1
4,0,30,1,1
4,1,22,1,1
4,2,24,1,1
4,3,5,1,1
4,4,8,1,1
4,5,20,1,1
4,6,0,1,1
4,7,29,1,1
4,8,6,1,1
4,9,0,1,1
4,10,2,1,1
4,11,21,1,1
4,12,0,1,1
4,13,0,1,1
4,14,0,1,1
4,15,0,1,1
4,16,1,1,1
4,17,36,1,1
4,18,31,1,1
4,19,12,1,1
4,20,6,1,1
4,21,17,1,1
4,22,2,1,1
4,23,10,1,1
4,24,1,1,1
4,25,3,1,1
4,26,5,1,1
4,27,0,1,1
4,28,8,1,1
4,29,4,1,1
4,30,8,1,1
4,31,2,1,1
4,32,3,1,1
4,33,0,1,1
5,0,17,1,1
5,1,26,1,1
5,2,21,1,1
5,3,6,1,1
5,4,7,1,1
5,5,21,1,1
5,6,0,1,1
5,7,25,1,1
5,8,3,1,1
5,9,0,1,1
5,10,0,1,1
5,11,14,1,1
5,12,0,1,1
5,13,0,1,1
5,14,0,1,1
5,15,0,1,1
5,16,1,1,1
5,17,22,1,1
5,18,28,1,1
5,19,7,1,1
5,20,8,1,1
5,21,10,1,1
5,22,0,1,1
5,23,5,1,1
5,24,0,1,1
5,25,9,1,1
5,26,3,1,1
5,27,0,1,1
5,28,4,1,1
5,29,2,1,1
5,30,4,1,1
5,31,2,1,1
5,32,6,1,1
5,33,2,1,1
6,0,16,1,1
6,1,20,1,1
6,2,14,1,1
6,3,6,1,1
6,4,11,1,1
6,5,19,1,1
6,6,0,1,1
6,7,20,1,1
6,8,2,1,1
6,9,0,1,1
6,10,3,1,1
6,11,13,1,1
6,12,0,1,1
6,13,0,1,1
6,14,0,1,1
6,15,0,1,1
6,16,1,1,1
6,17,21,1,1
6,18,25,1,1
6,19,4,1,1
6,20,9,1,1
6,21,11,1,1
