timestep,location,flow,occupy,speed
18,6,395,1,1
18,7,376,1,1
18,8,205,1,1
18,9,153,1,1
18,10,300,1,1
18,11,622,1,1
18,12,389,1,1
18,13,679,1,1
18,14,726,1,1
18,15,609,1,1
19,0,421,1,1
19,1,249,1,1
19,2,218,1,1
19,3,195,1,1
19,4,186,1,1
19,5,309,1,1
19,6,298,1,1
19,7,161,1,1
19,8,119,1,1
19,9,72,1,1
19,10,239,1,1
19,11,495,1,1
19,12,196,1,1
19,13,374,1,1
19,14,295,1,1
19,15,401,1,1
20,0,675,1,1
20,1,362,1,1
20,2,306,1,1
20,3,115,1,1
20,4,165,1,1
20,5,222,1,1
20,6,218,1,1
20,7,62,1,1
20,8,106,1,1
20,9,123,1,1
20,10,177,1,1
20,11,360,1,1
20,12,22,1,1
20,13,466,1,1
20,14,396,1,1
20,15,63,1,1
21,0,769,1,1
21,1,421,1,1
21,2,351,1,1
21,3,113,1,1
21,4,202,1,1
21,5,306,1,1
21,6,180,1,1
21,7,118,1,1
21,8,136,1,1
21,9,22,1,1
21,10,174,1,1
21,11,228,1,1
21,12,0,1,1
21,13,349,1,1
21,14,534,1,1
21,15,132,1,1
22,0,814,1,1
22,1,451,1,1
22,2,366,1,1
22,3,63,1,1
22,4,102,1,1
22,5,215,1,1
22,6,188,1,1
22,7,0,1,1
22,8,74,1,1
22,9,0,1,1
22,10,127,1,1
22,11,131,1,1
22,12,0,1,1
22,13,365,1,1
22,14,247,1,1
22,15,274,1,1
23,0,842,1,1
23,1,464,1,1
23,2,373,1,1
23,3,47,1,1
23,4,135,1,1
23,5,255,1,1
23,6,137,1,1
23,7,0,1,1
23,8,64,1,1
23,9,76,1,1
23,10,121,1,1
23,11,134,1,1
23,12,0,1,1
23,13,105,1,1
23,14,81,1,1
23,15,0,1,1
24,0,876,1,1
24,1,476,1,1
24,2,384,1,1
24,3,0,1,1
24,4,57,1,1
24,5,240,1,1
24,6,199,1,1
24,7,36,1,1
24,8,48,1,1
24,9,0,1,1
24,10,116,1,1
24,11,44,1,1
24,12,0,1,1
24,13,328,1,1
24,14,121,1,1
24,15,82,1,1
25,0,917,1,1
25,1,485,1,1
25,2,390,1,1
25,3,42,1,1
25,4,104,1,1
25,5,107,1,1
25,6,115,1,1
25,7,0,1,1
25,8,52,1,1
25,9,8,1,1
25,10,54,1,1
25,11,41,1,1
25,12,54,1,1
25,13,0,1,1
25,14,251,1,1
25,15,0,1,1
26,0,961,1,1
26,1,510,1,1
26,2,416,1,1
26,3,112,1,1
26,4,106,1,1
26,5,194,1,1
26,6,95,1,1
26,7,14,1,1
26,8,37,1,1
26,9,0,1,1
26,10,162,1,1
26,11,113,1,1
26,12,16,1,1
26,13,405,1,1
26,14,272,1,1
26,15,140,1,1
27,0,1097,1,1
27,1,598,1,1
27,2,449,1,1
27,3,245,1,1
27,4,346,1,1
27,5,540,1,1
27,6,443,1,1
27,7,181,1,1
27,8,135,1,1
27,9,61,1,1
27,10,190,1,1
27,11,230,1,1
27,12,727,1,1
27,13,481,1,1
27,14,642,1,1
27,15,281,1,1
28,0,1282,1,1
28,1,743,1,1
28,2,489,1,1
28,3,151,1,1
28,4,402,1,1
28,5,921,1,1
28,6,619,1,1
28,7,68,1,1
28,8,361,1,1
28,9,0,1,1
28,10,311,1,1
28,11,329,1,1
28,12,551,1,1
28,13,562,1,1
28,14,1845,1,1
28,15,985,1,1
29,0,1606,1,1
29,1,882,1,1
29,2,525,1,1
29,3,146,1,1
29,4,120,1,1
29,5,230,1,1
29,6,205,1,1
29,7,271,1,1
29,8,168,1,1
29,9,0,1,1
29,10,0,1,1
29,11,352,1,1
29,12,504,1,1
29,13,412,1,1
29,14,416,1,1
29,15,122,1,1
30,0,481,1,1
30,1,279,1,1
30,2,97,1,1
30,3,105,1,1
30,4,212,1,1
30,5,274,1,1
30,6,327,1,1
30,7,59,1,1
30,8,78,1,1
30,9,46,1,1
30,10,423,1,1
30,11,436,1,1
30,12,23,1,1
30,13,323,1,1
30,14,212,1,1
30,15,0,1,1
31,0,575,1,1
31,1,365,1,1
31,2,90,1,1
