timestep,location,flow,occupy,speed
24,6,363.0,1,1
24,7,375.0,1,1
24,8,157.0,1,1
24,9,385.0,1,1
24,10,332.0,1,1
24,11,611.0,1,1
24,12,653.0,1,1
24,13,880.0,1,1
24,14,545.0,1,1
24,15,624.0,1,1
25,0,403.0,1,1
25,1,199.0,1,1
25,2,191.0,1,1
25,3,58.0,1,1
25,4,125.0,1,1
25,5,129.0,1,1
25,6,209.0,1,1
25,7,200.0,1,1
25,8,209.0,1,1
25,9,120.0,1,1
25,10,310.0,1,1
25,11,490.0,1,1
25,12,322.0,1,1
25,13,449.0,1,1
25,14,573.0,1,1
25,15,354.0,1,1
26,0,258.0,1,1
26,1,120.0,1,1
26,2,116.0,1,1
26,3,52.0,1,1
26,4,72.0,1,1
26,5,78.0,1,1
26,6,104.0,1,1
26,7,203.0,1,1
26,8,115.0,1,1
26,9,95.0,1,1
26,10,265.0,1,1
26,11,350.0,1,1
26,12,311.0,1,1
26,13,401.0,1,1
26,14,310.0,1,1
26,15,324.0,1,1
27,0,75.0,1,1
27,1,61.0,1,1
27,2,29.0,1,1
27,3,23.0,1,1
27,4,46.0,1,1
27,5,83.0,1,1
27,6,111.0,1,1
27,7,183.0,1,1
27,8,85.0,1,1
27,9,58.0,1,1
27,10,216.0,1,1
27,11,218.0,1,1
27,12,279.0,1,1
27,13,240.0,1,1
27,14,245.0,1,1
27,15,306.0,1,1
28,0,45.0,1,1
28,1,43.0,1,1
28,2,30.0,1,1
28,3,12.0,1,1
28,4,24.0,1,1
28,5,37.0,1,1
28,6,48.0,1,1
28,7,176.0,1,1
28,8,56.0,1,1
28,9,34.0,1,1
28,10,197.0,1,1
28,11,203.0,1,1
28,12,235.0,1,1
28,13,167.0,1,1
28,14,142.0,1,1
28,15,281.0,1,1
29,0,20.0,1,1
29,1,21.0,1,1
29,2,6.0,1,1
29,3,2.0,1,1
29,4,7.0,1,1
29,5,7.0,1,1
29,6,12.0,1,1
29,7,106.0,1,1
29,8,35.0,1,1
29,9,8.0,1,1
29,10,191.0,1,1
29,11,89.0,1,1
29,12,127.0,1,1
29,13,73.0,1,1
29,14,91.0,1,1
29,15,120.0,1,1
30,0,11.0,1,1
30,1,20.0,1,1
30,2,3.0,1,1
30,3,1.0,1,1
30,4,4.0,1,1
30,5,8.0,1,1
30,6,14.0,1,1
30,7,77.0,1,1
30,8,28.0,1,1
30,9,4.0,1,1
30,10,197.0,1,1
30,11,102.0,1,1
30,12,158.0,1,1
30,13,37.0,1,1
30,14,66.0,1,1
30,15,85.0,1,1
31,0,24.0,1,1
31,1,19.0,1,1
31,2,12.0,1,1
31,3,0.0,1,1
31,4,2.0,1,1
31,5,3.0,1,1
31,6,6.0,1,1
31,7,61.0,1,1
31,8,19.0,1,1
31,9,2.0,1,1
31,10,129.0,1,1
31,11,97.0,1,1
31,12,110.0,1,1
31,13,20.0,1,1
31,14,65.0,1,1
31,15,59.0,1,1
32,0,158.0,1,1
32,1,93.0,1,1
32,2,53.0,1,1
32,3,7.0,1,1
32,4,13.0,1,1
32,5,23.0,1,1
32,6,44.0,1,1
32,7,116.0,1,1
32,8,62.0,1,1
32,9,21.0,1,1
32,10,303.0,1,1
32,11,123.0,1,1
32,12,217.0,1,1
32,13,73.0,1,1
