timestep,location,flow,occupy,speed
15,7,188.0,1,1
15,8,139.0,1,1
15,9,263.0,1,1
15,10,687.0,1,1
15,11,557.0,1,1
15,12,424.0,1,1
15,13,534.0,1,1
15,14,556.0,1,1
15,15,307.0,1,1
16,0,0.0,1,1
16,1,0.0,1,1
16,2,0.0,1,1
16,3,174.0,1,1
16,4,281.0,1,1
16,5,298.0,1,1
16,6,89.0,1,1
16,7,104.0,1,1
16,8,78.0,1,1
16,9,233.0,1,1
16,10,630.0,1,1
16,11,582.0,1,1
16,12,520.0,1,1
16,13,525.0,1,1
16,14,162.0,1,1
16,15,145.0,1,1
17,0,0.0,1,1
17,1,0.0,1,1
17,2,0.0,1,1
17,3,322.0,1,1
17,4,144.0,1,1
17,5,208.0,1,1
17,6,335.0,1,1
17,7,190.0,1,1
17,8,95.0,1,1
17,9,231.0,1,1
17,10,608.0,1,1
17,11,520.0,1,1
17,12,768.0,1,1
17,13,860.0,1,1
17,14,676.0,1,1
17,15,302.0,1,1
18,0,0.0,1,1
18,1,0.0,1,1
18,2,0.0,1,1
18,3,377.0,1,1
18,4,0.0,1,1
18,5,785.0,1,1
18,6,293.0,1,1
18,7,475.0,1,1
18,8,265.0,1,1
18,9,428.0,1,1
18,10,680.0,1,1
18,11,387.0,1,1
18,12,966.0,1,1
18,13,658.0,1,1
18,14,870.0,1,1
18,15,1383.0,1,1
19,0,0.0,1,1
19,1,0.0,1,1
19,2,0.0,1,1
19,3,682.0,1,1
19,4,0.0,1,1
19,5,815.0,1,1
19,6,494.0,1,1
19,7,248.0,1,1
19,8,269.0,1,1
19,9,516.0,1,1
19,10,603.0,1,1
19,11,430.0,1,1
19,12,487.0,1,1
19,13,585.0,1,1
19,14,1417.0,1,1
19,15,1004.0,1,1
20,0,0.0,1,1
20,1,0.0,1,1
20,2,0.0,1,1
20,3,347.0,1,1
20,4,28.0,1,1
20,5,338.0,1,1
20,6,659.0,1,1
20,7,256.0,1,1
20,8,290.0,1,1
20,9,739.0,1,1
20,10,502.0,1,1
20,11,462.0,1,1
20,12,654.0,1,1
20,13,125.0,1,1
20,14,1303.0,1,1
20,15,427.0,1,1
21,0,666.0,1,1
21,1,399.0,1,1
21,2,148.0,1,1
21,3,216.0,1,1
21,4,166.0,1,1
21,5,286.0,1,1
21,6,170.0,1,1
21,7,115.0,1,1
21,8,120.0,1,1
21,9,358.0,1,1
21,10,623.0,1,1
21,11,497.0,1,1
21,12,535.0,1,1
21,13,715.0,1,1
21,14,516.0,1,1
21,15,178.0,1,1
22,0,1559.0,1,1
22,1,888.0,1,1
22,2,350.0,1,1
22,3,418.0,1,1
22,4,48.0,1,1
22,5,177.0,1,1
22,6,180.0,1,1
22,7,110.0,1,1
22,8,144.0,1,1
22,9,473.0,1,1
22,10,333.0,1,1
22,11,491.0,1,1
22,12,508.0,1,1
22,13,968.0,1,1
22,14,403.0,1,1
22,15,391.0,1,1
23,0,1035.0,1,1
23,1,819.0,1,1
23,2,231.0,1,1
23,3,459.0,1,1
23,4,109.0,1,1
23,5,581.0,1,1
23,6,609.0,1,1
23,7,281.0,1,1
23,8,127.0,1,1
23,9,274.0,1,1
23,10,593.0,1,1
23,11,762.0,1,1
23,12,1070.0,1,1
23,13,1463.0,1,1
23,14,1286.0,1,1
23,15,630.0,1,1
24,0,879.0,1,1
24,1,685.0,1,1
24,2,225.0,1,1
24,3,229.0,1,1
24,4,99.0,1,1
24,5,410.0,1,1
24,6,299.0,1,1
24,7,207.0,1,1
24,8,188.0,1,1
24,9,457.0,1,1
24,10,528.0,1,1
24,11,640.0,1,1
24,12,479.0,1,1
24,13,810.0,1,1
24,14,831.0,1,1
24,15,539.0,1,1
25,0,1689.0,1,1
25,1,1273.0,1,1
25,2,446.0,1,1
25,3,202.0,1,1
25,4,202.0,1,1
25,5,162.0,1,1
25,6,286.0,1,1
25,7,170.0,1,1
25,8,108.0,1,1
25,9,112.0,1,1
25,10,496.0,1,1
25,11,580.0,1,1
25,12,442.0,1,1
25,13,9.0,1,1
25,14,237.0,1,1
25,15,298.0,1,1
26,0,2142.0,1,1
26,1,1688.0,1,1
26,2,566.0,1,1
26,3,102.0,1,1
26,4,137.0,1,1
26,5,69.0,1,1
26,6,138.0,1,1
26,7,97.0,1,1
26,8,66.0,1,1
26,9,151.0,1,1
26,10,426.0,1,1
26,11,387.0,1,1
26,12,86.0,1,1
26,13,245.0,1,1
26,14,122.0,1,1
26,15,28.0,1,1
27,0,127.0,1,1
27,1,54.0,1,1
27,2,91.0,1,1
27,3,167.0,1,1
27,4,240.0,1,1
27,5,23.0,1,1
27,6,157.0,1,1
27,7,151.0,1,1
27,8,132.0,1,1
27,9,48.0,1,1
27,10,312.0,1,1
27,11,294.0,1,1
27,12,71.0,1,1
27,13,0.0,1,1
27,14,346.0,1,1
27,15,162.0,1,1
28,0,53.0,1,1
28,1,66.0,1,1
28,2,42.0,1,1
28,3,76.0,1,1
28,4,205.0,1,1
28,5,94.0,1,1
28,6,83.0,1,1
28,7,35.0,1,1
28,8,48.0,1,1
28,9,61.0,1,1
28,10,245.0,1,1
28,11,140.0,1,1
28,12,79.0,1,1
28,13,0.0,1,1
28,14,31.0,1,1
28,15,198.0,1,1
29,0,93.0,1,1
29,1,92.0,1,1
29,2,75.0,1,1
29,3,75.0,1,1
29,4,158.0,1,1
29,5,38.0,1,1
29,6,84.0,1,1
29,7,59.0,1,1
29,8,64.0,1,1
29,9,59.0,1,1
29,10,193.0,1,1
29,11,106.0,1,1
29,12,209.0,1,1
29,13,0.0,1,1
29,14,26.0,1,1
29,15,37.0,1,1
30,0,23.0,1,1
30,1,54.0,1,1
